present_only_in,event_idx,contingency,row_count,gpu_converged,gpu_status_code,cpu_converged,cpu_status_code
gpu,8191,BR_27092_27209_1,2121,True,OK,True,OK
gpu,8192,BR_27093_27288_1,2121,True,OK,True,OK
gpu,8193,BR_27093_67823_1,2121,True,OK,True,OK
gpu,8194,BR_27094_27201_1,2121,True,OK,True,OK
gpu,8195,BR_27333_27094_1,2121,True,OK,True,OK
gpu,8196,BR_27095_27096_1,2121,True,OK,True,OK
gpu,8197,BR_27095_27476_1,2121,True,OK,True,OK
gpu,8198,BR_27097_27231_1,2121,True,OK,True,OK
gpu,8199,BR_67911_27097_1,2121,True,OK,True,OK
gpu,8200,BR_27098_27102_1,2121,True,OK,True,OK
gpu,8201,BR_27098_27103_1,2121,True,OK,True,OK
gpu,8202,BR_27107_27099_1,2121,True,OK,True,OK
gpu,8204,BR_27152_27099_1,2121,True,OK,True,OK
gpu,8205,BR_27102_27106_1,2121,True,OK,True,OK
gpu,8206,BR_27104_27106_1,2121,True,OK,True,OK
gpu,8207,BR_27105_27134_1,2121,True,OK,True,OK
gpu,8209,BR_27106_27367_1,2121,True,OK,True,OK
gpu,8210,BR_27107_27108_1,2121,True,OK,True,OK
gpu,8211,BR_27223_27107_1,2121,True,OK,True,OK
gpu,8212,BR_27350_27107_1,2121,True,OK,True,OK
gpu,8213,BR_27385_27107_1,2121,True,OK,True,OK
gpu,8214,BR_27109_27110_1,2121,True,OK,True,OK
gpu,8215,BR_27109_27117_1,2121,True,OK,True,OK
gpu,8216,BR_27293_27109_1,2121,True,OK,True,OK
gpu,8217,BR_27111_27112_1,2121,True,OK,True,OK
gpu,8218,BR_27178_27111_1,2121,True,OK,True,OK
gpu,8219,BR_27136_27112_1,2121,True,OK,True,OK
gpu,8220,BR_27113_27114_1,2121,True,OK,True,OK
gpu,8221,BR_27114_27136_1,2121,True,OK,True,OK
gpu,8222,BR_27114_27147_1,2121,True,OK,True,OK
gpu,8223,BR_27119_27115_1,2121,True,OK,True,OK
gpu,8224,BR_27115_27143_1,2121,True,OK,True,OK
gpu,8225,BR_27179_27115_1,2121,True,OK,True,OK
gpu,8226,BR_27116_27165_1,2121,True,OK,True,OK
gpu,8227,BR_27116_27456_1,2121,True,OK,True,OK
gpu,8228,BR_27117_27134_1,2121,True,OK,True,OK
gpu,8229,BR_27157_27118_1,2121,True,OK,True,OK
gpu,8230,BR_27118_27357_1,2121,True,OK,True,OK
gpu,8231,BR_27152_27119_1,2121,True,OK,True,OK
gpu,8232,BR_27119_27450_1,2121,True,OK,True,OK
gpu,8233,BR_27242_27120_1,2121,True,OK,True,OK
gpu,8234,BR_27466_27120_1,2121,True,OK,True,OK
gpu,8235,BR_27131_27121_1,2121,True,OK,True,OK
gpu,8236,BR_27132_27121_1,2121,True,OK,True,OK
gpu,8237,BR_27122_27123_1,2121,True,OK,True,OK
gpu,8238,BR_27122_27248_1,2121,True,OK,True,OK
gpu,8239,BR_27293_27122_1,2121,True,OK,True,OK
gpu,8240,BR_27124_27125_1,2121,True,OK,True,OK
gpu,8241,BR_27124_27315_1,2121,True,OK,True,OK
gpu,8242,BR_27418_27124_1,2121,True,OK,True,OK
gpu,8243,BR_27126_27130_1,2121,True,OK,True,OK
gpu,8245,BR_27131_27230_1,2121,True,OK,True,OK
gpu,8246,BR_27175_27132_1,2121,True,OK,True,OK
gpu,8247,BR_27148_27133_1,2121,True,OK,True,OK
gpu,8248,BR_27133_27222_1,2121,True,OK,True,OK
gpu,8249,BR_27134_27352_1,2121,True,OK,True,OK
gpu,8250,BR_27135_27141_1,2121,True,OK,True,OK
gpu,8251,BR_27135_27177_1,2121,True,OK,True,OK
gpu,8252,BR_27135_27378_1,2121,True,OK,True,OK
gpu,8253,BR_27230_27136_1,2121,True,OK,True,OK
gpu,8254,BR_27137_27138_1,2121,True,OK,True,OK
gpu,8257,BR_27140_27142_1,2121,True,OK,True,OK
gpu,8258,BR_27143_27141_1,2121,True,OK,True,OK
gpu,8259,BR_27143_27144_1,2121,True,OK,True,OK
gpu,8260,BR_27176_27143_1,2121,True,OK,True,OK
gpu,8261,BR_27145_27146_1,2121,True,OK,True,OK
gpu,8262,BR_27214_27145_1,2121,True,OK,True,OK
gpu,8263,BR_27145_27301_1,2121,True,OK,True,OK
gpu,8264,BR_27467_27148_1,2121,True,OK,True,OK
gpu,8265,BR_27149_27163_1,2121,True,OK,True,OK
gpu,8266,BR_27149_27220_1,2121,True,OK,True,OK
gpu,8267,BR_27150_27151_1,2121,True,OK,True,OK
gpu,8268,BR_27154_27153_1,2121,True,OK,True,OK
gpu,8269,BR_27153_27163_1,2121,True,OK,True,OK
gpu,8270,BR_27328_27154_1,2121,True,OK,True,OK
gpu,8271,BR_27155_27156_1,2121,True,OK,True,OK
gpu,8272,BR_27158_27157_1,2121,True,OK,True,OK
gpu,8274,BR_27435_27158_1,2121,True,OK,True,OK
gpu,8275,BR_27159_27160_1,2121,True,OK,True,OK
gpu,8277,BR_27183_27161_1,2121,True,OK,True,OK
gpu,8278,BR_27471_27161_1,2121,True,OK,True,OK
gpu,8279,BR_27162_27164_1,2121,True,OK,True,OK
gpu,8280,BR_27163_27207_1,2121,True,OK,True,OK
gpu,8281,BR_27340_27163_1,2121,True,OK,True,OK
gpu,8282,BR_27164_27168_1,2121,True,OK,True,OK
gpu,8283,BR_27367_27164_1,2121,True,OK,True,OK
gpu,8284,BR_27165_27166_1,2121,True,OK,True,OK
gpu,8285,BR_27166_27179_1,2121,True,OK,True,OK
gpu,8286,BR_27354_27166_1,2121,True,OK,True,OK
gpu,8287,BR_27167_27172_1,2121,True,OK,True,OK
gpu,8288,BR_27167_27173_1,2121,True,OK,True,OK
gpu,8289,BR_27167_27174_1,2121,True,OK,True,OK
gpu,8290,BR_27168_27359_1,2121,True,OK,True,OK
gpu,8291,BR_27413_27168_1,2121,True,OK,True,OK
gpu,8292,BR_27169_27312_1,2121,True,OK,True,OK
gpu,8293,BR_27336_27169_1,2121,True,OK,True,OK
gpu,8294,BR_27173_27358_1,2121,True,OK,True,OK
gpu,8295,BR_27366_27173_1,2121,True,OK,True,OK
gpu,8296,BR_27175_27176_1,2121,True,OK,True,OK
gpu,8297,BR_27177_27220_1,2121,True,OK,True,OK
gpu,8298,BR_27450_27178_1,2121,True,OK,True,OK
gpu,8299,BR_27179_27180_1,2121,True,OK,True,OK
gpu,8300,BR_27181_27182_1,2121,True,OK,True,OK
gpu,8301,BR_27184_27188_1,2121,True,OK,True,OK
gpu,8303,BR_27189_27279_1,2121,True,OK,True,OK
gpu,8304,BR_27189_27409_1,2121,True,OK,True,OK
gpu,8306,BR_27190_27198_1,2121,True,OK,True,OK
gpu,8307,BR_27197_27444_1,2121,True,OK,True,OK
gpu,8308,BR_27197_27476_1,2121,True,OK,True,OK
gpu,8309,BR_27199_27307_1,2121,True,OK,True,OK
gpu,8310,BR_27316_27199_1,2121,True,OK,True,OK
gpu,8311,BR_27199_27366_1,2121,True,OK,True,OK
gpu,8312,BR_27200_27202_1,2121,True,OK,True,OK
gpu,8313,BR_27352_27201_1,2121,True,OK,True,OK
gpu,8314,BR_27202_27317_1,2121,True,OK,True,OK
gpu,8316,BR_27340_27207_1,2121,True,OK,True,OK
gpu,8318,BR_27459_27209_1,2121,True,OK,True,OK
gpu,8319,BR_27209_67162_1,2121,True,OK,True,OK
gpu,8322,BR_27214_27218_1,2121,True,OK,True,OK
gpu,8323,BR_27214_27219_1,2121,True,OK,True,OK
gpu,8324,BR_27219_27378_1,2121,True,OK,True,OK
gpu,8325,BR_27221_27301_1,2121,True,OK,True,OK
gpu,8326,BR_27444_27221_1,2121,True,OK,True,OK
gpu,8327,BR_27242_27222_1,2121,True,OK,True,OK
gpu,8328,BR_27222_27499_1,2121,True,OK,True,OK
gpu,8329,BR_27350_27223_1,2121,True,OK,True,OK
gpu,8330,BR_27223_27488_1,2121,True,OK,True,OK
gpu,8331,BR_27224_27225_1,2121,True,OK,True,OK
gpu,8332,BR_27231_27225_1,2121,True,OK,True,OK
gpu,8333,BR_27418_27225_1,2121,True,OK,True,OK
gpu,8336,BR_27230_27450_1,2121,True,OK,True,OK
gpu,8337,BR_27488_27230_1,2121,True,OK,True,OK
gpu,8338,BR_27231_27234_1,2121,True,OK,True,OK
gpu,8339,BR_27288_27231_1,2121,True,OK,True,OK
gpu,8340,BR_27370_27231_1,2121,True,OK,True,OK
gpu,8341,BR_27235_27371_1,2121,True,OK,True,OK
gpu,8342,BR_27236_27271_1,2121,True,OK,True,OK
gpu,8343,BR_27236_27376_1,2121,True,OK,True,OK
gpu,8344,BR_27404_27236_1,2121,True,OK,True,OK
gpu,8345,BR_27373_27237_1,2121,True,OK,True,OK
gpu,8347,BR_27312_27242_1,2121,True,OK,True,OK
gpu,8349,BR_27243_27249_1,2121,True,OK,True,OK
gpu,8350,BR_27354_27248_1,2121,True,OK,True,OK
gpu,8351,BR_27250_27255_1,2121,True,OK,True,OK
gpu,8352,BR_27250_27256_1,2121,True,OK,True,OK
gpu,8353,BR_27251_27254_1,2121,True,OK,True,OK
gpu,8354,BR_27254_27376_1,2121,True,OK,True,OK
gpu,8355,BR_27265_27256_1,2121,True,OK,True,OK
gpu,8356,BR_27371_27256_1,2121,True,OK,True,OK
gpu,8357,BR_47130_27256_1,2121,True,OK,True,OK
gpu,8358,BR_27257_27259_1,2121,True,OK,True,OK
gpu,8361,BR_27264_27276_1,2121,True,OK,True,OK
gpu,8362,BR_47128_27264_1,2121,True,OK,True,OK
gpu,8363,BR_27265_27393_1,2121,True,OK,True,OK
gpu,8364,BR_27265_47130_1,2121,True,OK,True,OK
gpu,8365,BR_27266_27271_1,2121,True,OK,True,OK
gpu,8366,BR_27266_27272_1,2121,True,OK,True,OK
gpu,8368,BR_27276_27292_1,2121,True,OK,True,OK
gpu,8369,BR_27430_27276_1,2121,True,OK,True,OK
gpu,8370,BR_27486_27276_1,2121,True,OK,True,OK
gpu,8371,BR_27277_27282_1,2121,True,OK,True,OK
gpu,8372,BR_27278_27281_1,2121,True,OK,True,OK
gpu,8373,BR_27278_27283_1,2121,True,OK,True,OK
gpu,8374,BR_27409_27279_1,2121,True,OK,True,OK
gpu,8378,BR_27288_27418_1,2121,True,OK,True,OK
gpu,8380,BR_27293_27469_1,2121,True,OK,True,OK
gpu,8382,BR_27301_27349_1,2121,True,OK,True,OK
gpu,8383,BR_27301_27444_1,2121,True,OK,True,OK
gpu,8384,BR_27302_27307_1,2121,True,OK,True,OK
gpu,8385,BR_27302_27308_1,2121,True,OK,True,OK
gpu,8386,BR_27302_27309_1,2121,True,OK,True,OK
gpu,8387,BR_27496_27303_1,2121,True,OK,True,OK
gpu,8388,BR_27492_27304_1,2121,True,OK,True,OK
gpu,8389,BR_27490_27307_1,2121,True,OK,True,OK
gpu,8391,BR_68074_27307_1,2121,True,OK,True,OK
gpu,8393,BR_27313_27316_1,2121,True,OK,True,OK
gpu,8394,BR_27314_27317_1,2121,True,OK,True,OK
gpu,8395,BR_27315_27333_1,2121,True,OK,True,OK
gpu,8396,BR_27349_27315_1,2121,True,OK,True,OK
gpu,8397,BR_27316_27366_1,2121,True,OK,True,OK
gpu,8398,BR_27367_27317_1,2121,True,OK,True,OK
gpu,8399,BR_27391_27317_1,2121,True,OK,True,OK
gpu,8401,BR_27318_27321_1,2121,True,OK,True,OK
gpu,8402,BR_27320_27427_1,2121,True,OK,True,OK
gpu,8404,BR_27322_27326_1,2121,True,OK,True,OK
gpu,8406,BR_27327_27329_1,2121,True,OK,True,OK
gpu,8407,BR_27328_27417_1,2121,True,OK,True,OK
gpu,8408,BR_27328_27421_1,2121,True,OK,True,OK
gpu,8411,BR_27334_27337_1,2121,True,OK,True,OK
gpu,8412,BR_27336_27471_1,2121,True,OK,True,OK
gpu,8414,BR_27338_27341_1,2121,True,OK,True,OK
gpu,8416,BR_27345_27430_1,2121,True,OK,True,OK
gpu,8418,BR_27350_27385_1,2121,True,OK,True,OK
gpu,8419,BR_27421_27351_1,2121,True,OK,True,OK
gpu,8420,BR_27351_27504_1,2121,True,OK,True,OK
gpu,8421,BR_27353_27354_1,2121,True,OK,True,OK
gpu,8422,BR_27355_27358_1,2121,True,OK,True,OK
gpu,8423,BR_27356_27359_1,2121,True,OK,True,OK
gpu,8424,BR_27395_27357_1,2121,True,OK,True,OK
gpu,8425,BR_27358_27371_1,2121,True,OK,True,OK
gpu,8426,BR_27393_27358_1,2121,True,OK,True,OK
gpu,8427,BR_27359_27404_1,2121,True,OK,True,OK
gpu,8429,BR_27362_27433_1,2121,True,OK,True,OK
gpu,8430,BR_27499_27362_1,2121,True,OK,True,OK
gpu,8431,BR_27363_27366_1,2121,True,OK,True,OK
gpu,8432,BR_27364_27367_1,2121,True,OK,True,OK
gpu,8433,BR_27365_27440_1,2121,True,OK,True,OK
gpu,8434,BR_27469_27365_1,2121,True,OK,True,OK
gpu,8436,BR_27370_27418_1,2121,True,OK,True,OK
gpu,8437,BR_27372_27376_1,2121,True,OK,True,OK
gpu,8438,BR_27372_27377_1,2121,True,OK,True,OK
gpu,8439,BR_27373_27427_1,2121,True,OK,True,OK
gpu,8440,BR_27373_27478_1,2121,True,OK,True,OK
gpu,8441,BR_27456_27378_1,2121,True,OK,True,OK
gpu,8444,BR_27386_27391_1,2121,True,OK,True,OK
gpu,8445,BR_27386_27392_1,2121,True,OK,True,OK
gpu,8446,BR_27418_27387_1,2121,True,OK,True,OK
gpu,8447,BR_67223_27391_1,2121,True,OK,True,OK
gpu,8448,BR_27394_27404_1,2121,True,OK,True,OK
gpu,8449,BR_27394_27405_1,2121,True,OK,True,OK
gpu,8450,BR_27394_27406_1,2121,True,OK,True,OK
gpu,8451,BR_27394_27407_1,2121,True,OK,True,OK
gpu,8452,BR_27408_27409_1,2121,True,OK,True,OK
gpu,8453,BR_27410_27413_1,2121,True,OK,True,OK
gpu,8454,BR_27411_27510_1,2121,True,OK,True,OK
gpu,8457,BR_27416_27417_1,2121,True,OK,True,OK
gpu,8458,BR_27421_27417_1,2121,True,OK,True,OK
gpu,8461,BR_27422_27424_1,2121,True,OK,True,OK
gpu,8463,BR_27425_27428_1,2121,True,OK,True,OK
gpu,8464,BR_27425_27429_1,2121,True,OK,True,OK
gpu,8465,BR_27486_27430_1,2121,True,OK,True,OK
gpu,8467,BR_27433_27510_1,2121,True,OK,True,OK
gpu,8469,BR_27435_27504_1,2121,True,OK,True,OK
gpu,8471,BR_27469_27440_1,2121,True,OK,True,OK
gpu,8473,BR_27441_27445_1,2121,True,OK,True,OK
gpu,8476,BR_27451_27457_1,2121,True,OK,True,OK
gpu,8477,BR_27458_27465_1,2121,True,OK,True,OK
gpu,8478,BR_27465_27496_1,2121,True,OK,True,OK
gpu,8479,BR_27466_27467_1,2121,True,OK,True,OK
gpu,8480,BR_27466_27468_1,2121,True,OK,True,OK
gpu,8481,BR_27470_27471_1,2121,True,OK,True,OK
gpu,8483,BR_27472_27477_1,2121,True,OK,True,OK
gpu,8485,BR_27486_27517_1,2121,True,OK,True,OK
gpu,8487,BR_27487_27489_1,2121,True,OK,True,OK
gpu,8488,BR_68074_27490_1,2121,True,OK,True,OK
gpu,8489,BR_27491_27496_1,2121,True,OK,True,OK
gpu,8490,BR_27496_68073_1,2121,True,OK,True,OK
gpu,8492,BR_27497_27500_1,2121,True,OK,True,OK
gpu,8493,BR_27497_27501_1,2121,True,OK,True,OK
gpu,8496,BR_27505_27511_1,2121,True,OK,True,OK
gpu,8498,BR_27512_27518_1,2121,True,OK,True,OK
gpu,8499,BR_29001_29003_1,2121,True,OK,True,OK
gpu,8500,BR_29010_29002_1,2121,True,OK,True,OK
gpu,8501,BR_29429_29003_1,2121,True,OK,True,OK
gpu,8502,BR_29003_29898_1,2121,True,OK,True,OK
gpu,8503,BR_29004_29005_1,2121,True,OK,True,OK
gpu,8504,BR_29004_29020_1,2121,True,OK,True,OK
gpu,8505,BR_29976_29004_1,2121,True,OK,True,OK
gpu,8506,BR_29011_29006_1,2121,True,OK,True,OK
gpu,8507,BR_29082_29006_1,2121,True,OK,True,OK
gpu,8508,BR_29007_29138_1,2121,True,OK,True,OK
gpu,8509,BR_29007_29409_1,2121,True,OK,True,OK
gpu,8510,BR_29009_29010_1,2121,True,OK,True,OK
gpu,8511,BR_29010_29014_1,2121,True,OK,True,OK
gpu,8512,BR_29145_29010_1,2121,True,OK,True,OK
gpu,8513,BR_29971_29011_1,2121,True,OK,True,OK
gpu,8514,BR_29012_29013_1,2121,True,OK,True,OK
gpu,8515,BR_29013_29955_1,2121,True,OK,True,OK
gpu,8516,BR_29014_29017_1,2121,True,OK,True,OK
gpu,8517,BR_29015_29016_1,2121,True,OK,True,OK
gpu,8518,BR_29952_29016_1,2121,True,OK,True,OK
gpu,8519,BR_29955_29016_1,2121,True,OK,True,OK
gpu,8520,BR_29017_29018_1,2121,True,OK,True,OK
gpu,8521,BR_29018_29019_1,2121,True,OK,True,OK
gpu,8522,BR_29018_29789_1,2121,True,OK,True,OK
gpu,8523,BR_29020_29081_1,2121,True,OK,True,OK
gpu,8524,BR_29789_29020_1,2121,True,OK,True,OK
gpu,8525,BR_29021_29022_1,2121,True,OK,True,OK
gpu,8526,BR_29021_29134_1,2121,True,OK,True,OK
gpu,8527,BR_29148_29021_1,2121,True,OK,True,OK
gpu,8528,BR_29023_29148_1,2121,True,OK,True,OK
gpu,8529,BR_30055_29023_1,2121,True,OK,True,OK
gpu,8530,BR_29025_29024_1,2121,True,OK,True,OK
gpu,8531,BR_29134_29024_1,2121,True,OK,True,OK
gpu,8532,BR_29025_29026_1,2121,True,OK,True,OK
gpu,8533,BR_43406_29025_1,2121,True,OK,True,OK
gpu,8534,BR_29026_29027_1,2121,True,OK,True,OK
gpu,8535,BR_43783_29026_1,2121,True,OK,True,OK
gpu,8536,BR_29028_29029_1,2121,True,OK,True,OK
gpu,8537,BR_29207_29028_1,2121,True,OK,True,OK
gpu,8538,BR_29028_29208_1,2121,True,OK,True,OK
gpu,8539,BR_29030_29031_1,2121,True,OK,True,OK
gpu,8540,BR_29035_29030_1,2121,True,OK,True,OK
gpu,8541,BR_43404_29030_1,2121,True,OK,True,OK
gpu,8542,BR_29032_29034_1,2121,True,OK,True,OK
gpu,8543,BR_29039_29032_1,2121,True,OK,True,OK
gpu,8544,BR_29032_43405_1,2121,True,OK,True,OK
gpu,8545,BR_29033_29042_1,2121,True,OK,True,OK
gpu,8546,BR_29057_29035_1,2121,True,OK,True,OK
gpu,8549,BR_29037_29039_1,2121,True,OK,True,OK
gpu,8550,BR_29038_29044_1,2121,True,OK,True,OK
gpu,8551,BR_29038_29049_1,2121,True,OK,True,OK
gpu,8552,BR_29040_29044_1,2121,True,OK,True,OK
gpu,8553,BR_29048_29040_1,2121,True,OK,True,OK
gpu,8554,BR_29041_29050_1,2121,True,OK,True,OK
gpu,8555,BR_29054_29041_1,2121,True,OK,True,OK
gpu,8556,BR_29049_29042_1,2121,True,OK,True,OK
gpu,8557,BR_29042_29057_1,2121,True,OK,True,OK
gpu,8558,BR_29058_29043_1,2121,True,OK,True,OK
gpu,8559,BR_29169_29043_1,2121,True,OK,True,OK
gpu,8560,BR_29044_29045_1,2121,True,OK,True,OK
gpu,8561,BR_29044_29048_1,2121,True,OK,True,OK
gpu,8562,BR_29208_29044_1,2121,True,OK,True,OK
gpu,8563,BR_29046_29047_1,2121,True,OK,True,OK
gpu,8564,BR_29050_29046_1,2121,True,OK,True,OK
gpu,8565,BR_29749_29046_1,2121,True,OK,True,OK
gpu,8566,BR_29053_29048_1,2121,True,OK,True,OK
gpu,8567,BR_29050_29171_1,2121,True,OK,True,OK
gpu,8568,BR_29051_29052_1,2121,True,OK,True,OK
gpu,8570,BR_29053_29058_1,2121,True,OK,True,OK
gpu,8571,BR_29749_29053_1,2121,True,OK,True,OK
gpu,8572,BR_29054_29055_1,2121,True,OK,True,OK
gpu,8573,BR_29054_43546_1,2121,True,OK,True,OK
gpu,8574,BR_29056_29057_1,2121,True,OK,True,OK
gpu,8575,BR_29059_29060_1,2121,True,OK,True,OK
gpu,8576,BR_29179_29059_1,2121,True,OK,True,OK
gpu,8577,BR_29059_29749_1,2121,True,OK,True,OK
gpu,8578,BR_29061_29062_1,2121,True,OK,True,OK
gpu,8580,BR_29063_29074_1,2121,True,OK,True,OK
gpu,8581,BR_29063_29079_1,2121,True,OK,True,OK
gpu,8582,BR_29064_29065_1,2121,True,OK,True,OK
gpu,8584,BR_29064_29067_1,2121,True,OK,True,OK
gpu,8585,BR_29069_29066_1,2121,True,OK,True,OK
gpu,8586,BR_29074_29066_1,2121,True,OK,True,OK
gpu,8587,BR_29068_29070_1,2121,True,OK,True,OK
gpu,8588,BR_29068_29071_1,2121,True,OK,True,OK
gpu,8589,BR_29068_29072_1,2121,True,OK,True,OK
gpu,8590,BR_29069_29098_1,2121,True,OK,True,OK
gpu,8591,BR_29071_29075_1,2121,True,OK,True,OK
gpu,8592,BR_29071_29939_1,2121,True,OK,True,OK
gpu,8593,BR_29073_29075_1,2121,True,OK,True,OK
gpu,8594,BR_29073_29076_1,2121,True,OK,True,OK
gpu,8595,BR_29075_29812_1,2121,True,OK,True,OK
gpu,8596,BR_29075_29886_1,2121,True,OK,True,OK
gpu,8597,BR_29077_29078_1,2121,True,OK,True,OK
gpu,8598,BR_29078_29079_1,2121,True,OK,True,OK
gpu,8599,BR_29089_29078_1,2121,True,OK,True,OK
gpu,8600,BR_29102_29078_1,2121,True,OK,True,OK
gpu,8601,BR_29079_29080_1,2121,True,OK,True,OK
gpu,8602,BR_29081_29897_1,2121,True,OK,True,OK
gpu,8603,BR_29103_29082_1,2121,True,OK,True,OK
gpu,8604,BR_29083_29833_1,2121,True,OK,True,OK
gpu,8605,BR_30055_29083_1,2121,True,OK,True,OK
gpu,8606,BR_29084_29085_1,2121,True,OK,True,OK
gpu,8607,BR_29131_29085_1,2121,True,OK,True,OK
gpu,8608,BR_29085_30008_1,2121,True,OK,True,OK
gpu,8609,BR_29086_29087_1,2121,True,OK,True,OK
gpu,8610,BR_29086_29130_1,2121,True,OK,True,OK
gpu,8611,BR_29087_29088_1,2121,True,OK,True,OK
gpu,8612,BR_29833_29087_1,2121,True,OK,True,OK
gpu,8613,BR_29087_29846_1,2121,True,OK,True,OK
gpu,8614,BR_29089_29096_1,2121,True,OK,True,OK
gpu,8615,BR_43363_29090_1,2121,True,OK,True,OK
gpu,8616,BR_29090_43412_1,2121,True,OK,True,OK
gpu,8617,BR_29091_29092_1,2121,True,OK,True,OK
gpu,8618,BR_30006_29091_1,2121,True,OK,True,OK
gpu,8619,BR_30008_29091_1,2121,True,OK,True,OK
gpu,8620,BR_29846_29093_1,2121,True,OK,True,OK
gpu,8621,BR_29916_29093_1,2121,True,OK,True,OK
gpu,8622,BR_29094_29095_1,2121,True,OK,True,OK
gpu,8624,BR_29096_29813_1,2121,True,OK,True,OK
gpu,8625,BR_29884_29096_1,2121,True,OK,True,OK
gpu,8626,BR_29097_29102_1,2121,True,OK,True,OK
gpu,8627,BR_29097_29145_1,2121,True,OK,True,OK
gpu,8628,BR_29098_29103_1,2121,True,OK,True,OK
gpu,8629,BR_29103_29104_1,2121,True,OK,True,OK
gpu,8630,BR_29105_29106_1,2121,True,OK,True,OK
gpu,8631,BR_29105_43547_1,2121,True,OK,True,OK
gpu,8632,BR_29105_43689_1,2121,True,OK,True,OK
gpu,8633,BR_29107_29111_1,2121,True,OK,True,OK
gpu,8634,BR_29107_29112_1,2121,True,OK,True,OK
gpu,8635,BR_29125_29108_1,2121,True,OK,True,OK
gpu,8636,BR_29112_29731_1,2121,True,OK,True,OK
gpu,8637,BR_29113_29114_1,2121,True,OK,True,OK
gpu,8638,BR_29113_29123_1,2121,True,OK,True,OK
gpu,8639,BR_29113_29130_1,2121,True,OK,True,OK
gpu,8640,BR_29115_29117_1,2121,True,OK,True,OK
gpu,8641,BR_29120_29116_1,2121,True,OK,True,OK
gpu,8642,BR_29116_29136_1,2121,True,OK,True,OK
gpu,8643,BR_29117_29144_1,2121,True,OK,True,OK
gpu,8644,BR_29117_29731_1,2121,True,OK,True,OK
gpu,8645,BR_30009_29117_1,2121,True,OK,True,OK
gpu,8646,BR_29118_29119_1,2121,True,OK,True,OK
gpu,8648,BR_29847_29120_1,2121,True,OK,True,OK
gpu,8649,BR_29121_29122_1,2121,True,OK,True,OK
gpu,8651,BR_29123_29226_1,2121,True,OK,True,OK
gpu,8652,BR_30023_29123_1,2121,True,OK,True,OK
gpu,8653,BR_29124_29125_1,2121,True,OK,True,OK
gpu,8654,BR_29125_29160_1,2121,True,OK,True,OK
gpu,8655,BR_29126_29127_1,2121,True,OK,True,OK
gpu,8656,BR_29127_29131_1,2121,True,OK,True,OK
gpu,8657,BR_29132_29127_1,2121,True,OK,True,OK
gpu,8658,BR_29128_29129_1,2121,True,OK,True,OK
gpu,8659,BR_29128_29130_1,2121,True,OK,True,OK
gpu,8660,BR_29128_29133_1,2121,True,OK,True,OK
gpu,8661,BR_29139_29128_1,2121,True,OK,True,OK
gpu,8662,BR_29732_29130_1,2121,True,OK,True,OK
gpu,8663,BR_29130_29847_1,2121,True,OK,True,OK
gpu,8664,BR_29132_29131_1,2121,True,OK,True,OK
gpu,8665,BR_29146_29132_1,2121,True,OK,True,OK
gpu,8666,BR_29133_29148_1,2121,True,OK,True,OK
gpu,8667,BR_29207_29133_1,2121,True,OK,True,OK
gpu,8668,BR_29134_29135_1,2121,True,OK,True,OK
gpu,8669,BR_29136_29137_1,2121,True,OK,True,OK
gpu,8670,BR_29136_29847_1,2121,True,OK,True,OK
gpu,8671,BR_29138_29153_1,2121,True,OK,True,OK
gpu,8672,BR_29139_29140_1,2121,True,OK,True,OK
gpu,8673,BR_29147_29139_1,2121,True,OK,True,OK
gpu,8674,BR_29141_29143_1,2121,True,OK,True,OK
gpu,8675,BR_29141_29144_1,2121,True,OK,True,OK
gpu,8676,BR_29142_29150_1,2121,True,OK,True,OK
gpu,8677,BR_29185_29144_1,2121,True,OK,True,OK
gpu,8678,BR_29144_29311_1,2121,True,OK,True,OK
gpu,8679,BR_29144_29311_2,2121,True,OK,True,OK
gpu,8680,BR_29144_29801_1,2121,True,OK,True,OK
gpu,8681,BR_29144_29801_2,2121,True,OK,True,OK
gpu,8682,BR_29145_29152_1,2121,True,OK,True,OK
gpu,8683,BR_29146_29152_1,2121,True,OK,True,OK
gpu,8684,BR_29222_29147_1,2121,True,OK,True,OK
gpu,8685,BR_29148_29149_1,2121,True,OK,True,OK
gpu,8686,BR_29150_29151_1,2121,True,OK,True,OK
gpu,8687,BR_29150_29260_1,2121,True,OK,True,OK
gpu,8688,BR_29153_29152_1,2121,True,OK,True,OK
gpu,8689,BR_29327_29153_1,2121,True,OK,True,OK
gpu,8690,BR_29154_29158_1,2121,True,OK,True,OK
gpu,8692,BR_29159_29220_1,2121,True,OK,True,OK
gpu,8693,BR_29159_30023_1,2121,True,OK,True,OK
gpu,8694,BR_29160_29161_1,2121,True,OK,True,OK
gpu,8695,BR_29985_29160_1,2121,True,OK,True,OK
gpu,8696,BR_29162_29167_1,2121,True,OK,True,OK
gpu,8697,BR_29162_29168_1,2121,True,OK,True,OK
gpu,8698,BR_29172_29163_1,2121,True,OK,True,OK
gpu,8699,BR_30077_29168_1,2121,True,OK,True,OK
gpu,8700,BR_29168_43690_1,2121,True,OK,True,OK
gpu,8701,BR_29169_29240_1,2121,True,OK,True,OK
gpu,8702,BR_29170_29177_1,2121,True,OK,True,OK
gpu,8703,BR_67684_29170_1,2121,True,OK,True,OK
gpu,8704,BR_29171_29172_1,2121,True,OK,True,OK
gpu,8705,BR_29172_29173_1,2121,True,OK,True,OK
gpu,8706,BR_29175_29174_1,2121,True,OK,True,OK
